"Grants of entry clearance visas, by course level, 2018 to 2025 Q1 - dataset [Notes 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12] ",,,,,,
Link to notes,,,,,,
Year,Quarter,Nationality,Region,Visa type subgroup,Course level,Grants
2023,2023 Q2,Romania,EU 2,Student,Masters,8
2023,2023 Q2,Russia,Europe Other,Student,Bachelors,7
2023,2023 Q2,Russia,Europe Other,Student,Below Bachelors,9
2023,2023 Q2,Russia,Europe Other,Student,Doctoral,3
2023,2023 Q2,Russia,Europe Other,Student,Masters,20
2023,2023 Q2,Russia,Europe Other,Student,Pre-sessional English,1
2023,2023 Q2,Rwanda,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q2,Rwanda,Africa Sub-Saharan,Student,Masters,5
2023,2023 Q2,Saudi Arabia,Middle East,Student,Bachelors,21
2023,2023 Q2,Saudi Arabia,Middle East,Student,Below Bachelors,114
2023,2023 Q2,Saudi Arabia,Middle East,Student,Doctoral,121
2023,2023 Q2,Saudi Arabia,Middle East,Student,Masters,204
2023,2023 Q2,Saudi Arabia,Middle East,Student,Pre-sessional English,68
2023,2023 Q2,Saudi Arabia,Middle East,Student,Unknown,1
2023,2023 Q2,Senegal,Africa Sub-Saharan,Student,Masters,2
2023,2023 Q2,Serbia,Europe Other,Student,Bachelors,3
2023,2023 Q2,Serbia,Europe Other,Student,Below Bachelors,1
2023,2023 Q2,Serbia,Europe Other,Student,Doctoral,1
2023,2023 Q2,Serbia,Europe Other,Student,Masters,5
2023,2023 Q2,Seychelles,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q2,Seychelles,Africa Sub-Saharan,Student,Masters,1
2023,2023 Q2,Sierra Leone,Africa Sub-Saharan,Student,Bachelors,1
2023,2023 Q2,Sierra Leone,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q2,Sierra Leone,Africa Sub-Saharan,Student,Masters,5
2023,2023 Q2,Singapore,Asia South East,Student,Bachelors,164
2023,2023 Q2,Singapore,Asia South East,Student,Below Bachelors,35
2023,2023 Q2,Singapore,Asia South East,Student,Doctoral,12
2023,2023 Q2,Singapore,Asia South East,Student,Masters,176
2023,2023 Q2,Singapore,Asia South East,Student,Pre-sessional English,1
2023,2023 Q2,Slovakia,EU 8,Student,Bachelors,5
2023,2023 Q2,Slovakia,EU 8,Student,Below Bachelors,6
2023,2023 Q2,Slovakia,EU 8,Student,Doctoral,1
2023,2023 Q2,Slovakia,EU 8,Student,Masters,1
2023,2023 Q2,Slovenia,EU 8,Student,Bachelors,1
2023,2023 Q2,Slovenia,EU 8,Student,Masters,4
2023,2023 Q2,Somalia,Africa Sub-Saharan,Student,Masters,2
2023,2023 Q2,South Africa,Africa Sub-Saharan,Student,Bachelors,31
2023,2023 Q2,South Africa,Africa Sub-Saharan,Student,Below Bachelors,7
2023,2023 Q2,South Africa,Africa Sub-Saharan,Student,Doctoral,8
2023,2023 Q2,South Africa,Africa Sub-Saharan,Student,Masters,37
2023,2023 Q2,South Korea,Asia East,Student,Bachelors,76
2023,2023 Q2,South Korea,Asia East,Student,Below Bachelors,69
2023,2023 Q2,South Korea,Asia East,Student,Doctoral,14
2023,2023 Q2,South Korea,Asia East,Student,Masters,268
2023,2023 Q2,South Korea,Asia East,Student,Pre-sessional English,18
2023,2023 Q2,South Sudan,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q2,Spain,EU 14,Student,Bachelors,101
2023,2023 Q2,Spain,EU 14,Student,Below Bachelors,10
2023,2023 Q2,Spain,EU 14,Student,Doctoral,10
2023,2023 Q2,Spain,EU 14,Student,Masters,113
2023,2023 Q2,Spain,EU 14,Student,Pre-sessional English,1
2023,2023 Q2,Sri Lanka,Asia South,Student,Bachelors,116
2023,2023 Q2,Sri Lanka,Asia South,Student,Below Bachelors,7
2023,2023 Q2,Sri Lanka,Asia South,Student,Doctoral,8
2023,2023 Q2,Sri Lanka,Asia South,Student,Masters,731
2023,2023 Q2,Sri Lanka,Asia South,Student,Pre-sessional English,1
2023,2023 Q2,St Kitts and Nevis,America Central and South,Student,Bachelors,2
2023,2023 Q2,St Kitts and Nevis,America Central and South,Student,Below Bachelors,3
2023,2023 Q2,St Kitts and Nevis,America Central and South,Student,Masters,3
2023,2023 Q2,St Lucia,America Central and South,Student,Bachelors,1
2023,2023 Q2,St Lucia,America Central and South,Student,Below Bachelors,1
2023,2023 Q2,St Lucia,America Central and South,Student,Masters,1
2023,2023 Q2,St Vincent and the Grenadines,America Central and South,Student,Masters,1
2023,2023 Q2,Stateless,Other,Student,Masters,1
2023,2023 Q2,Sudan,Africa North,Student,Bachelors,3
2023,2023 Q2,Sudan,Africa North,Student,Below Bachelors,1
2023,2023 Q2,Sudan,Africa North,Student,Masters,6
2023,2023 Q2,Sweden,EU 14,Student,Bachelors,25
2023,2023 Q2,Sweden,EU 14,Student,Below Bachelors,8
2023,2023 Q2,Sweden,EU 14,Student,Doctoral,2
2023,2023 Q2,Sweden,EU 14,Student,Masters,23
2023,2023 Q2,Switzerland,Europe Other,Student,Bachelors,35
2023,2023 Q2,Switzerland,Europe Other,Student,Below Bachelors,15
2023,2023 Q2,Switzerland,Europe Other,Student,Doctoral,3
2023,2023 Q2,Switzerland,Europe Other,Student,Masters,60
2023,2023 Q2,Syria,Middle East,Student,Below Bachelors,1
2023,2023 Q2,Syria,Middle East,Student,Doctoral,2
2023,2023 Q2,Syria,Middle East,Student,Masters,16
2023,2023 Q2,Taiwan,Asia East,Student,Bachelors,35
2023,2023 Q2,Taiwan,Asia East,Student,Below Bachelors,23
2023,2023 Q2,Taiwan,Asia East,Student,Doctoral,15
2023,2023 Q2,Taiwan,Asia East,Student,Masters,630
2023,2023 Q2,Taiwan,Asia East,Student,Pre-sessional English,131
2023,2023 Q2,Tanzania,Africa Sub-Saharan,Student,Bachelors,3
2023,2023 Q2,Tanzania,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q2,Tanzania,Africa Sub-Saharan,Student,Masters,14
2023,2023 Q2,Thailand,Asia South East,Student,Bachelors,26
2023,2023 Q2,Thailand,Asia South East,Student,Below Bachelors,55
2023,2023 Q2,Thailand,Asia South East,Student,Doctoral,16
2023,2023 Q2,Thailand,Asia South East,Student,Masters,795
2023,2023 Q2,Thailand,Asia South East,Student,Pre-sessional English,140
2023,2023 Q2,Trinidad and Tobago,America Central and South,Student,Bachelors,3
2023,2023 Q2,Trinidad and Tobago,America Central and South,Student,Below Bachelors,1
2023,2023 Q2,Trinidad and Tobago,America Central and South,Student,Doctoral,1
2023,2023 Q2,Trinidad and Tobago,America Central and South,Student,Masters,21
2023,2023 Q2,Tunisia,Africa North,Student,Below Bachelors,2
2023,2023 Q2,Tunisia,Africa North,Student,Masters,3
2023,2023 Q2,Turkey,Europe Other,Student,Bachelors,23
2023,2023 Q2,Turkey,Europe Other,Student,Below Bachelors,20
2023,2023 Q2,Turkey,Europe Other,Student,Doctoral,44
2023,2023 Q2,Turkey,Europe Other,Student,Masters,231
2023,2023 Q2,Turkey,Europe Other,Student,Pre-sessional English,30
2023,2023 Q2,Turkmenistan,Asia Central,Student,Bachelors,1
2023,2023 Q2,Uganda,Africa Sub-Saharan,Student,Bachelors,4
2023,2023 Q2,Uganda,Africa Sub-Saharan,Student,Below Bachelors,3
2023,2023 Q2,Uganda,Africa Sub-Saharan,Student,Doctoral,3
2023,2023 Q2,Uganda,Africa Sub-Saharan,Student,Masters,21
2023,2023 Q2,Uganda,Africa Sub-Saharan,Student,Pre-sessional English,1
2023,2023 Q2,Ukraine,Europe Other,Student,Bachelors,4
2023,2023 Q2,Ukraine,Europe Other,Student,Below Bachelors,5
2023,2023 Q2,Ukraine,Europe Other,Student,Doctoral,1
2023,2023 Q2,Ukraine,Europe Other,Student,Masters,7
2023,2023 Q2,United Arab Emirates,Middle East,Student,Bachelors,11
2023,2023 Q2,United Arab Emirates,Middle East,Student,Below Bachelors,12
2023,2023 Q2,United Arab Emirates,Middle East,Student,Doctoral,4
2023,2023 Q2,United Arab Emirates,Middle East,Student,Masters,14
2023,2023 Q2,United States,America North,Student,Bachelors,"1,226"
2023,2023 Q2,United States,America North,Student,Below Bachelors,61
2023,2023 Q2,United States,America North,Student,Doctoral,58
2023,2023 Q2,United States,America North,Student,Masters,"1,109"
2023,2023 Q2,Uruguay,America Central and South,Student,Masters,1
2023,2023 Q2,Uzbekistan,Asia Central,Student,Bachelors,9
2023,2023 Q2,Uzbekistan,Asia Central,Student,Below Bachelors,2
2023,2023 Q2,Uzbekistan,Asia Central,Student,Doctoral,1
2023,2023 Q2,Uzbekistan,Asia Central,Student,Masters,20
2023,2023 Q2,Uzbekistan,Asia Central,Student,Pre-sessional English,2
2023,2023 Q2,Venezuela,America Central and South,Student,Bachelors,1
2023,2023 Q2,Venezuela,America Central and South,Student,Below Bachelors,1
2023,2023 Q2,Venezuela,America Central and South,Student,Masters,1
2023,2023 Q2,Vietnam,Asia South East,Student,Bachelors,12
2023,2023 Q2,Vietnam,Asia South East,Student,Below Bachelors,3
2023,2023 Q2,Vietnam,Asia South East,Student,Doctoral,7
2023,2023 Q2,Vietnam,Asia South East,Student,Masters,98
2023,2023 Q2,Yemen,Middle East,Student,Below Bachelors,3
2023,2023 Q2,Yemen,Middle East,Student,Doctoral,1
2023,2023 Q2,Yemen,Middle East,Student,Masters,6
2023,2023 Q2,Yemen,Middle East,Student,Pre-sessional English,1
2023,2023 Q2,Zambia,Africa Sub-Saharan,Student,Bachelors,3
2023,2023 Q2,Zambia,Africa Sub-Saharan,Student,Below Bachelors,2
2023,2023 Q2,Zambia,Africa Sub-Saharan,Student,Doctoral,1
2023,2023 Q2,Zambia,Africa Sub-Saharan,Student,Masters,5
2023,2023 Q2,Zimbabwe,Africa Sub-Saharan,Student,Bachelors,17
2023,2023 Q2,Zimbabwe,Africa Sub-Saharan,Student,Below Bachelors,7
2023,2023 Q2,Zimbabwe,Africa Sub-Saharan,Student,Doctoral,3
2023,2023 Q2,Zimbabwe,Africa Sub-Saharan,Student,Masters,19
2023,2023 Q3,Afghanistan,Asia Central,Student,Bachelors,96
2023,2023 Q3,Afghanistan,Asia Central,Student,Below Bachelors,31
2023,2023 Q3,Afghanistan,Asia Central,Student,Doctoral,3
2023,2023 Q3,Afghanistan,Asia Central,Student,Masters,593
2023,2023 Q3,Afghanistan,Asia Central,Student,Unknown,2
2023,2023 Q3,Albania,Europe Other,Student,Bachelors,105
2023,2023 Q3,Albania,Europe Other,Student,Below Bachelors,30
2023,2023 Q3,Albania,Europe Other,Student,Doctoral,3
2023,2023 Q3,Albania,Europe Other,Student,Masters,170
2023,2023 Q3,Albania,Europe Other,Student,Pre-sessional English,1
2023,2023 Q3,Algeria,Africa North,Student,Bachelors,129
2023,2023 Q3,Algeria,Africa North,Student,Below Bachelors,100
2023,2023 Q3,Algeria,Africa North,Student,Doctoral,7
2023,2023 Q3,Algeria,Africa North,Student,Masters,147
2023,2023 Q3,Algeria,Africa North,Student,Pre-sessional English,24
2023,2023 Q3,Algeria,Africa North,Student,Unknown,4
2023,2023 Q3,Andorra,Europe Other,Student,Bachelors,1
2023,2023 Q3,Andorra,Europe Other,Student,Below Bachelors,1
2023,2023 Q3,Andorra,Europe Other,Student,Masters,1
2023,2023 Q3,Angola,Africa Sub-Saharan,Student,Bachelors,40
2023,2023 Q3,Angola,Africa Sub-Saharan,Student,Below Bachelors,41
2023,2023 Q3,Angola,Africa Sub-Saharan,Student,Doctoral,1
2023,2023 Q3,Angola,Africa Sub-Saharan,Student,Masters,19
2023,2023 Q3,Angola,Africa Sub-Saharan,Student,Unknown,1
2023,2023 Q3,Antigua and Barbuda,America Central and South,Student,Bachelors,17
2023,2023 Q3,Antigua and Barbuda,America Central and South,Student,Below Bachelors,8
2023,2023 Q3,Antigua and Barbuda,America Central and South,Student,Doctoral,1
2023,2023 Q3,Antigua and Barbuda,America Central and South,Student,Masters,4
2023,2023 Q3,Argentina,America Central and South,Student,Bachelors,17
2023,2023 Q3,Argentina,America Central and South,Student,Below Bachelors,3
2023,2023 Q3,Argentina,America Central and South,Student,Doctoral,9
2023,2023 Q3,Argentina,America Central and South,Student,Masters,57
2023,2023 Q3,Armenia,Europe Other,Student,Bachelors,27
2023,2023 Q3,Armenia,Europe Other,Student,Below Bachelors,15
2023,2023 Q3,Armenia,Europe Other,Student,Doctoral,4
2023,2023 Q3,Armenia,Europe Other,Student,Masters,23
2023,2023 Q3,Australia,Oceania,Student,Bachelors,255
2023,2023 Q3,Australia,Oceania,Student,Below Bachelors,18
2023,2023 Q3,Australia,Oceania,Student,Doctoral,52
2023,2023 Q3,Australia,Oceania,Student,Masters,299
2023,2023 Q3,Australia,Oceania,Student,Unknown,1
2023,2023 Q3,Austria,EU 14,Student,Bachelors,102
2023,2023 Q3,Austria,EU 14,Student,Below Bachelors,12
2023,2023 Q3,Austria,EU 14,Student,Doctoral,12
2023,2023 Q3,Austria,EU 14,Student,Masters,120
2023,2023 Q3,Azerbaijan,Europe Other,Student,Bachelors,149
2023,2023 Q3,Azerbaijan,Europe Other,Student,Below Bachelors,75
2023,2023 Q3,Azerbaijan,Europe Other,Student,Doctoral,9
2023,2023 Q3,Azerbaijan,Europe Other,Student,Masters,298
2023,2023 Q3,Azerbaijan,Europe Other,Student,Pre-sessional English,4
2023,2023 Q3,"Bahamas, The",America Central and South,Student,Bachelors,11
2023,2023 Q3,"Bahamas, The",America Central and South,Student,Below Bachelors,3
2023,2023 Q3,"Bahamas, The",America Central and South,Student,Masters,32
2023,2023 Q3,Bahrain,Middle East,Student,Bachelors,234
2023,2023 Q3,Bahrain,Middle East,Student,Below Bachelors,138
2023,2023 Q3,Bahrain,Middle East,Student,Doctoral,2
2023,2023 Q3,Bahrain,Middle East,Student,Masters,85
2023,2023 Q3,Bangladesh,Asia South,Student,Bachelors,913
2023,2023 Q3,Bangladesh,Asia South,Student,Below Bachelors,171
2023,2023 Q3,Bangladesh,Asia South,Student,Doctoral,54
2023,2023 Q3,Bangladesh,Asia South,Student,Masters,"3,390"
2023,2023 Q3,Bangladesh,Asia South,Student,Pre-sessional English,16
2023,2023 Q3,Bangladesh,Asia South,Student,Unknown,5
2023,2023 Q3,Barbados,America Central and South,Student,Bachelors,16
2023,2023 Q3,Barbados,America Central and South,Student,Below Bachelors,2
2023,2023 Q3,Barbados,America Central and South,Student,Doctoral,1
2023,2023 Q3,Barbados,America Central and South,Student,Masters,29
2023,2023 Q3,Belarus,Europe Other,Student,Bachelors,16
2023,2023 Q3,Belarus,Europe Other,Student,Below Bachelors,6
2023,2023 Q3,Belarus,Europe Other,Student,Doctoral,2
2023,2023 Q3,Belarus,Europe Other,Student,Masters,14
2023,2023 Q3,Belarus,Europe Other,Student,Unknown,1
2023,2023 Q3,Belgium,EU 14,Student,Bachelors,166
2023,2023 Q3,Belgium,EU 14,Student,Below Bachelors,21
2023,2023 Q3,Belgium,EU 14,Student,Doctoral,10
2023,2023 Q3,Belgium,EU 14,Student,Masters,154
2023,2023 Q3,Belgium,EU 14,Student,Pre-sessional English,1
2023,2023 Q3,Belize,America Central and South,Student,Bachelors,1
2023,2023 Q3,Belize,America Central and South,Student,Below Bachelors,3
2023,2023 Q3,Belize,America Central and South,Student,Masters,9
2023,2023 Q3,Benin,Africa Sub-Saharan,Student,Bachelors,3
2023,2023 Q3,Benin,Africa Sub-Saharan,Student,Masters,11
2023,2023 Q3,Benin,Africa Sub-Saharan,Student,Pre-sessional English,1
2023,2023 Q3,Bhutan,Asia South,Student,Bachelors,14
2023,2023 Q3,Bhutan,Asia South,Student,Below Bachelors,2
2023,2023 Q3,Bhutan,Asia South,Student,Doctoral,2
2023,2023 Q3,Bhutan,Asia South,Student,Masters,142
2023,2023 Q3,Bolivia,America Central and South,Student,Bachelors,13
2023,2023 Q3,Bolivia,America Central and South,Student,Below Bachelors,4
2023,2023 Q3,Bolivia,America Central and South,Student,Doctoral,3
2023,2023 Q3,Bolivia,America Central and South,Student,Masters,17
2023,2023 Q3,Bosnia and Herzegovina,Europe Other,Student,Bachelors,1
2023,2023 Q3,Bosnia and Herzegovina,Europe Other,Student,Doctoral,1
2023,2023 Q3,Bosnia and Herzegovina,Europe Other,Student,Masters,9
2023,2023 Q3,Botswana,Africa Sub-Saharan,Student,Bachelors,54
2023,2023 Q3,Botswana,Africa Sub-Saharan,Student,Below Bachelors,23
2023,2023 Q3,Botswana,Africa Sub-Saharan,Student,Doctoral,6
2023,2023 Q3,Botswana,Africa Sub-Saharan,Student,Masters,57
2023,2023 Q3,Botswana,Africa Sub-Saharan,Student,Unknown,1
2023,2023 Q3,Brazil,America Central and South,Student,Bachelors,182
2023,2023 Q3,Brazil,America Central and South,Student,Below Bachelors,83
2023,2023 Q3,Brazil,America Central and South,Student,Doctoral,62
2023,2023 Q3,Brazil,America Central and South,Student,Masters,241
2023,2023 Q3,Brazil,America Central and South,Student,Pre-sessional English,1
2023,2023 Q3,Brazil,America Central and South,Student,Unknown,1
2023,2023 Q3,British overseas citizens,Other,Student,Bachelors,13
2023,2023 Q3,British overseas citizens,Other,Student,Doctoral,1
2023,2023 Q3,British overseas citizens,Other,Student,Masters,2
2023,2023 Q3,Brunei,Asia South East,Student,Bachelors,170
2023,2023 Q3,Brunei,Asia South East,Student,Below Bachelors,10
2023,2023 Q3,Brunei,Asia South East,Student,Doctoral,3
2023,2023 Q3,Brunei,Asia South East,Student,Masters,80
2023,2023 Q3,Bulgaria,EU 2,Student,Bachelors,115
2023,2023 Q3,Bulgaria,EU 2,Student,Below Bachelors,11
2023,2023 Q3,Bulgaria,EU 2,Student,Doctoral,2
2023,2023 Q3,Bulgaria,EU 2,Student,Masters,34
2023,2023 Q3,Burkina Faso,Africa Sub-Saharan,Student,Bachelors,3
2023,2023 Q3,Burkina Faso,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q3,Burkina Faso,Africa Sub-Saharan,Student,Masters,1
2023,2023 Q3,Burundi,Africa Sub-Saharan,Student,Bachelors,5
2023,2023 Q3,Burundi,Africa Sub-Saharan,Student,Doctoral,1
2023,2023 Q3,Burundi,Africa Sub-Saharan,Student,Masters,6
2023,2023 Q3,Cambodia,Asia South East,Student,Bachelors,83
2023,2023 Q3,Cambodia,Asia South East,Student,Below Bachelors,20
2023,2023 Q3,Cambodia,Asia South East,Student,Doctoral,1
2023,2023 Q3,Cambodia,Asia South East,Student,Masters,57
2023,2023 Q3,Cameroon,Africa Sub-Saharan,Student,Bachelors,73
2023,2023 Q3,Cameroon,Africa Sub-Saharan,Student,Below Bachelors,3
2023,2023 Q3,Cameroon,Africa Sub-Saharan,Student,Doctoral,7
2023,2023 Q3,Cameroon,Africa Sub-Saharan,Student,Masters,157
2023,2023 Q3,Cameroon,Africa Sub-Saharan,Student,Pre-sessional English,2
2023,2023 Q3,Cameroon,Africa Sub-Saharan,Student,Unknown,1
2023,2023 Q3,Canada,America North,Student,Bachelors,"1,479"
2023,2023 Q3,Canada,America North,Student,Below Bachelors,64
2023,2023 Q3,Canada,America North,Student,Doctoral,108
2023,2023 Q3,Canada,America North,Student,Masters,"1,177"
2023,2023 Q3,Central African Republic,Africa Sub-Saharan,Student,Masters,1
2023,2023 Q3,Chad,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q3,Chile,America Central and South,Student,Bachelors,27
2023,2023 Q3,Chile,America Central and South,Student,Below Bachelors,15
2023,2023 Q3,Chile,America Central and South,Student,Doctoral,35
2023,2023 Q3,Chile,America Central and South,Student,Masters,167
2023,2023 Q3,Chile,America Central and South,Student,Pre-sessional English,1
2023,2023 Q3,Chile,America Central and South,Student,Unknown,1
2023,2023 Q3,China,Asia East,Student,Bachelors,"25,218"
2023,2023 Q3,China,Asia East,Student,Below Bachelors,"3,454"
2023,2023 Q3,China,Asia East,Student,Doctoral,"2,232"
2023,2023 Q3,China,Asia East,Student,Masters,"54,464"
2023,2023 Q3,China,Asia East,Student,Pre-sessional English,"1,187"
2023,2023 Q3,China,Asia East,Student,Unknown,39
2023,2023 Q3,Colombia,America Central and South,Student,Bachelors,55
2023,2023 Q3,Colombia,America Central and South,Student,Below Bachelors,20
2023,2023 Q3,Colombia,America Central and South,Student,Doctoral,22
2023,2023 Q3,Colombia,America Central and South,Student,Masters,340
2023,2023 Q3,Comoros,Africa Sub-Saharan,Student,Bachelors,2
2023,2023 Q3,Comoros,Africa Sub-Saharan,Student,Masters,1
2023,2023 Q3,Congo,Africa Sub-Saharan,Student,Bachelors,3
2023,2023 Q3,Congo,Africa Sub-Saharan,Student,Below Bachelors,1
2023,2023 Q3,Congo (Democratic Republic),Africa Sub-Saharan,Student,Bachelors,8
2023,2023 Q3,Congo (Democratic Republic),Africa Sub-Saharan,Student,Below Bachelors,4
2023,2023 Q3,Congo (Democratic Republic),Africa Sub-Saharan,Student,Doctoral,2
2023,2023 Q3,Congo (Democratic Republic),Africa Sub-Saharan,Student,Masters,14
2023,2023 Q3,Costa Rica,America Central and South,Student,Bachelors,13
2023,2023 Q3,Costa Rica,America Central and South,Student,Doctoral,4
2023,2023 Q3,Costa Rica,America Central and South,Student,Masters,19
2023,2023 Q3,Croatia,EU Other,Student,Bachelors,29
2023,2023 Q3,Croatia,EU Other,Student,Below Bachelors,1
2023,2023 Q3,Croatia,EU Other,Student,Doctoral,1
2023,2023 Q3,Croatia,EU Other,Student,Masters,30
2023,2023 Q3,Cuba,America Central and South,Student,Below Bachelors,1
2023,2023 Q3,Cuba,America Central and South,Student,Masters,11
2023,2023 Q3,Cyprus,EU Other,Student,Bachelors,337
2023,2023 Q3,Cyprus,EU Other,Student,Below Bachelors,20
2023,2023 Q3,Cyprus,EU Other,Student,Doctoral,1
2023,2023 Q3,Cyprus,EU Other,Student,Masters,99
2023,2023 Q3,Cyprus,EU Other,Student,Pre-sessional English,1
2023,2023 Q3,Cyprus (Northern part of),Europe Other,Student,Bachelors,2
2023,2023 Q3,Cyprus (Northern part of),Europe Other,Student,Below Bachelors,1
2023,2023 Q3,Cyprus (Northern part of),Europe Other,Student,Masters,1
2023,2023 Q3,Czechia,EU 8,Student,Bachelors,124
2023,2023 Q3,Czechia,EU 8,Student,Below Bachelors,14
2023,2023 Q3,Czechia,EU 8,Student,Doctoral,2
